DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG 
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1989-11,14.59590,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1989-12,14.67490,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-01,14.96810,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-02,15.19840,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-03,15.66410,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-04,15.72400,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-05,15.34780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-06,14.85340,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-07,14.61720,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-08,14.62570,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-09,14.49610,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-10,13.37090,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-11,12.63640,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1990-12,12.70160,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-01,13.00820,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-02,12.24450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-03,11.63990,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-04,11.45450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-05,11.17390,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-06,10.92660,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-07,10.83050,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-08,10.72710,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-09,10.20460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-10,10.28940,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-11,10.42300,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1991-12,10.76210,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-01,10.54650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-02,10.22030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-03,10.71590,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-04,10.58060,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-05,10.04060,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-06,9.99430,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-07,10.17020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-08,10.55020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-09,9.86260,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-10,7.71950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-11,6.67370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1992-12,6.91300,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-01,6.62970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-02,5.77270,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-03,5.79080,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-04,6.11150,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-05,6.22170,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-06,5.99250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-07,5.89810,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-08,5.65550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-09,5.79440,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-10,5.62720,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-11,5.47800,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1993-12,5.18580,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-01,5.30620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-02,5.27150,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-03,5.41370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-04,5.80470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-05,5.91970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-06,6.13530,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-07,6.25370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-08,6.80980,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-09,7.22020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-10,7.34710,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-11,7.35050,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1994-12,7.74610,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-01,7.88600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-02,7.83280,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-03,7.78090,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-04,7.62030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-05,7.49320,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-06,7.23400,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-07,7.27750,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-08,7.12330,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-09,6.80250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-10,6.87180,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-11,6.64310,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1995-12,6.35490,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-01,6.30770,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-02,6.18600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-03,6.31790,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-04,6.42470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-05,6.43360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-06,6.22810,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-07,6.07240,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-08,6.08010,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-09,6.15360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-10,6.36750,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-11,6.90550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1996-12,6.95920,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-01,6.90510,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-02,6.73280,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-03,6.83370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-04,7.02500,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-05,6.99180,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-06,7.07160,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-07,7.47400,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-08,7.53980,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-09,7.54070,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-10,7.57850,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-11,7.83950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1997-12,7.78750,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-01,7.58740,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-02,7.49410,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-03,7.55890,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-04,7.51850,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-05,7.47860,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-06,7.80020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-07,7.91880,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-08,7.64790,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-09,7.14290,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-10,6.69610,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-11,6.45380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1998-12,5.84920,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-01,5.49460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-02,5.33000,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-03,5.35250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-04,5.31760,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-05,5.42550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-06,5.45330,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-07,5.54490,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-08,5.89020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-09,6.19810,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-10,6.48470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-11,6.38940,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,1999-12,6.62460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-01,6.84730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-02,6.78620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-03,6.74170,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-04,6.75560,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-05,6.72500,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-06,6.58940,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-07,6.47760,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-08,6.51170,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-09,6.44970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-10,6.34560,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-11,6.15620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2000-12,5.90450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-01,5.66410,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-02,5.59380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-03,5.38040,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-04,5.24550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-05,5.27360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-06,5.53300,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-07,5.55830,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-08,5.12480,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-09,4.73500,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-10,4.45540,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-11,4.10770,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2001-12,4.35280,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-01,4.52000,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-02,4.56740,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-03,4.78090,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-04,4.79680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-05,4.81040,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-06,4.78380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-07,4.47690,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-08,4.14650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-09,4.06950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-10,4.03750,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-11,4.09790,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2002-12,4.11780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-01,3.97860,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-02,3.64840,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-03,3.57020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-04,3.59780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-05,3.55340,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-06,3.52380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-07,3.48980,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-08,3.86460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-09,4.04060,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-10,4.29550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-11,4.51510,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2003-12,4.45480,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-01,4.45190,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-02,4.51970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-03,4.64020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-04,4.82240,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-05,5.04020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-06,5.31530,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-07,5.26960,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-08,5.26210,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-09,5.17670,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-10,5.04320,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-11,5.00130,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2004-12,4.93600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-01,4.92350,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-02,5.05470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-03,5.19640,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-04,5.04840,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-05,4.86210,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-06,4.72370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-07,4.47990,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-08,4.55990,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-09,4.52880,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-10,4.57180,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-11,4.68350,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2005-12,4.66430,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-01,4.62160,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-02,4.63380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-03,4.72410,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-04,4.78930,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-05,4.96790,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-06,4.99630,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-07,5.00030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-08,5.21760,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-09,5.29470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-10,5.38890,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-11,5.42580,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2006-12,5.49280,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-01,5.76870,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-02,5.82750,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-03,5.76480,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-04,5.91670,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-05,6.04990,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-06,6.24120,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-07,6.34080,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-08,6.43250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-09,6.43440,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-10,6.15960,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-11,6.05350,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2007-12,5.91490,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-01,5.43070,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-02,5.44730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-03,5.72860,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-04,5.81800,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-05,5.93860,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-06,6.37910,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-07,6.27420,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-08,6.07740,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-09,6.14280,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-10,6.34050,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-11,4.61280,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2008-12,3.44370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-01,2.66680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-02,2.41170,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-03,2.21010,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-04,1.98240,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-05,1.83430,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-06,1.73970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-07,1.53410,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-08,1.30650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-09,1.14430,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-10,1.13380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-11,1.20330,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2009-12,1.23650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-01,1.26180,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-02,1.28260,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-03,1.31060,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-04,1.33780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-05,1.39990,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-06,1.45130,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-07,1.46480,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-08,1.46780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-09,1.46780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-10,1.47460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-11,1.48390,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2010-12,1.50150,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2011-01,1.52590,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2011-02,1.56950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2011-03,1.58670,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M12,UK,2011-04,1.59780,
